file,top_folder,campaign,file_type,metric,mean,median,min,max,n
outputs/generated/nitro_bioisostere_campaign/mol2mol_scaffold/curriculum_learning/mol2mol_scaffold_cl_generated_scored.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_scaffold/curriculum_learning,scored,pred_ic50_um,8.249520048429213,6.566651042682637,1.529003409044985,101.7998501643561,4727
outputs/generated/nitro_bioisostere_campaign/mol2mol_scaffold/curriculum_learning/mol2mol_scaffold_cl_generated_scored.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_scaffold/curriculum_learning,scored,pred_pic50,5.164338388826261,5.182656061870474,3.992252861221669,5.815591546289593,4727
outputs/generated/nitro_bioisostere_campaign/mol2mol_scaffold/plain/mol2mol_scaffold_plain_generated_optimal.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_scaffold/plain,optimal,pred_ic50_um,4.154798146065338,4.028597666980578,3.526186219547159,4.984477127902903,21
outputs/generated/nitro_bioisostere_campaign/mol2mol_scaffold/plain/mol2mol_scaffold_plain_generated_optimal.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_scaffold/plain,optimal,pred_pic50,5.38532287522506,5.394846103109279,5.302380392493043,5.452694756135898,21
outputs/generated/nitro_bioisostere_campaign/mol2mol_scaffold/plain/mol2mol_scaffold_plain_generated_scored.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_scaffold/plain,scored,pred_ic50_um,8.394717914190757,7.479339840033707,3.526186219547159,101.7998501643561,3693
outputs/generated/nitro_bioisostere_campaign/mol2mol_scaffold/plain/mol2mol_scaffold_plain_generated_scored.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_scaffold/plain,scored,pred_pic50,5.1513392867108285,5.12613673321616,3.992252861221669,5.452694756135898,3693
outputs/generated/nitro_bioisostere_campaign/mol2mol_scaffold/reinforcement_learning/mol2mol_scaffold_rl_generated_optimal.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_scaffold/reinforcement_learning,optimal,pred_ic50_um,4.049574829235595,3.61097715730695,3.52618621954716,4.984477127902903,24
outputs/generated/nitro_bioisostere_campaign/mol2mol_scaffold/reinforcement_learning/mol2mol_scaffold_rl_generated_optimal.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_scaffold/reinforcement_learning,optimal,pred_pic50,5.396458360421942,5.442375258869468,5.302380392493043,5.452694756135898,24
outputs/generated/nitro_bioisostere_campaign/mol2mol_scaffold/reinforcement_learning/mol2mol_scaffold_rl_generated_scored.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_scaffold/reinforcement_learning,scored,pred_ic50_um,8.753012924229939,7.905807772167574,3.52618621954716,72.27379403753977,5000
outputs/generated/nitro_bioisostere_campaign/mol2mol_scaffold/reinforcement_learning/mol2mol_scaffold_rl_generated_scored.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_scaffold/reinforcement_learning,scored,pred_pic50,5.131382168227195,5.102062074451361,4.141019146246187,5.452694756135898,5000
outputs/generated/nitro_bioisostere_campaign/mol2mol_scaffold_generic/curriculum_learning/mol2mol_scaffold_generic_cl_generated_optimal.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_scaffold_generic/curriculum_learning,optimal,pred_ic50_um,3.9088279886240525,4.028597666980578,1.797395217266017,4.984477127902903,106
outputs/generated/nitro_bioisostere_campaign/mol2mol_scaffold_generic/curriculum_learning/mol2mol_scaffold_generic_cl_generated_optimal.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_scaffold_generic/curriculum_learning,optimal,pred_pic50,5.420934711904807,5.394846103109279,5.302380392493043,5.745356418268913,106
outputs/generated/nitro_bioisostere_campaign/mol2mol_scaffold_generic/curriculum_learning/mol2mol_scaffold_generic_cl_generated_scored.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_scaffold_generic/curriculum_learning,scored,pred_ic50_um,7.856176021238572,6.002983440046879,1.305349794110473,147.9977752487543,4908
outputs/generated/nitro_bioisostere_campaign/mol2mol_scaffold_generic/curriculum_learning/mol2mol_scaffold_generic_cl_generated_scored.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_scaffold_generic/curriculum_learning,scored,pred_pic50,5.19117186939778,5.221637409133418,3.8297448130135,5.884273094995402,4908
outputs/generated/nitro_bioisostere_campaign/mol2mol_scaffold_generic/plain/mol2mol_scaffold_generic_plain_generated_optimal.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_scaffold_generic/plain,optimal,pred_ic50_um,3.920580921372233,3.819787412143764,3.52618621954716,4.984477127902903,18
outputs/generated/nitro_bioisostere_campaign/mol2mol_scaffold_generic/plain/mol2mol_scaffold_generic_plain_generated_optimal.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_scaffold_generic/plain,optimal,pred_pic50,5.408935975509351,5.4186106809893735,5.302380392493043,5.452694756135898,18
outputs/generated/nitro_bioisostere_campaign/mol2mol_scaffold_generic/plain/mol2mol_scaffold_generic_plain_generated_scored.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_scaffold_generic/plain,scored,pred_ic50_um,7.673211732035263,6.089430246544679,3.326248806638291,147.9977752487543,2003
outputs/generated/nitro_bioisostere_campaign/mol2mol_scaffold_generic/plain/mol2mol_scaffold_generic_plain_generated_scored.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_scaffold_generic/plain,scored,pred_pic50,5.184024715378578,5.215423339938084,3.8297448130135,5.478045268252806,2003
outputs/generated/nitro_bioisostere_campaign/mol2mol_scaffold_generic/reinforcement_learning/mol2mol_scaffold_generic_rl_generated_optimal.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_scaffold_generic/reinforcement_learning,optimal,pred_ic50_um,4.137666313861471,3.61097715730695,3.610977157306949,4.984477127902903,20
outputs/generated/nitro_bioisostere_campaign/mol2mol_scaffold_generic/reinforcement_learning/mol2mol_scaffold_generic_rl_generated_optimal.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_scaffold_generic/reinforcement_learning,optimal,pred_pic50,5.38779152954677,5.442375258869468,5.302380392493043,5.442375258869468,20
outputs/generated/nitro_bioisostere_campaign/mol2mol_scaffold_generic/reinforcement_learning/mol2mol_scaffold_generic_rl_generated_scored.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_scaffold_generic/reinforcement_learning,scored,pred_ic50_um,10.955577476255742,8.4056543322193,3.610977157306949,126.1834042430106,5857
outputs/generated/nitro_bioisostere_campaign/mol2mol_scaffold_generic/reinforcement_learning/mol2mol_scaffold_generic_rl_generated_scored.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_scaffold_generic/reinforcement_learning,scored,pred_pic50,5.057121566242783,5.075428473561659,3.898997760144402,5.442375258869468,5857
outputs/generated/nitro_bioisostere_campaign/mol2mol_similarity/curriculum_learning/mol2mol_similarity_cl_generated_optimal.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_similarity/curriculum_learning,optimal,pred_ic50_um,3.722363538850737,3.8289298615501615,2.58066965215522,4.984477127902903,36
outputs/generated/nitro_bioisostere_campaign/mol2mol_similarity/curriculum_learning/mol2mol_similarity_cl_generated_optimal.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_similarity/curriculum_learning,optimal,pred_pic50,5.44107116751793,5.416933694181183,5.302380392493043,5.588267585315987,36
outputs/generated/nitro_bioisostere_campaign/mol2mol_similarity/curriculum_learning/mol2mol_similarity_cl_generated_scored.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_similarity/curriculum_learning,scored,pred_ic50_um,9.756273562493487,7.21694595271092,0.5678641004229231,126.1834042430106,4842
outputs/generated/nitro_bioisostere_campaign/mol2mol_similarity/curriculum_learning/mol2mol_similarity_cl_generated_scored.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_similarity/curriculum_learning,scored,pred_pic50,5.120002436882832,5.141646988165583,3.898997760144402,6.24575558594066,4842
outputs/generated/nitro_bioisostere_campaign/mol2mol_similarity/plain/mol2mol_similarity_plain_generated_optimal.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_similarity/plain,optimal,pred_ic50_um,4.381809695643863,4.13235429204811,4.028597666980577,4.984477127902903,6
outputs/generated/nitro_bioisostere_campaign/mol2mol_similarity/plain/mol2mol_similarity_plain_generated_optimal.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_similarity/plain,optimal,pred_pic50,5.360388628547867,5.383939390041281,5.302380392493043,5.394846103109279,6
outputs/generated/nitro_bioisostere_campaign/mol2mol_similarity/plain/mol2mol_similarity_plain_generated_scored.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_similarity/plain,scored,pred_ic50_um,8.371963755483327,7.357374680396813,1.361772971994834,64.48328059216934,2317
outputs/generated/nitro_bioisostere_campaign/mol2mol_similarity/plain/mol2mol_similarity_plain_generated_scored.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_similarity/plain,scored,pred_pic50,5.134879681883331,5.133277126588277,4.190552875873655,5.865895289800785,2317
outputs/generated/nitro_bioisostere_campaign/mol2mol_similarity/reinforcement_learning/mol2mol_similarity_rl_generated_optimal.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_similarity/reinforcement_learning,optimal,pred_ic50_um,4.299521523679866,4.230279378090881,3.410331364424373,4.984477127902903,52
outputs/generated/nitro_bioisostere_campaign/mol2mol_similarity/reinforcement_learning/mol2mol_similarity_rl_generated_optimal.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_similarity/reinforcement_learning,optimal,pred_pic50,5.3693535323408685,5.373630949798338,5.302380392493043,5.467203420787769,52
outputs/generated/nitro_bioisostere_campaign/mol2mol_similarity/reinforcement_learning/mol2mol_similarity_rl_generated_scored.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_similarity/reinforcement_learning,scored,pred_ic50_um,11.076849726442365,8.52900079336653,1.456235278034503,126.1834042430106,4316
outputs/generated/nitro_bioisostere_campaign/mol2mol_similarity/reinforcement_learning/mol2mol_similarity_rl_generated_scored.xlsx,nitro_bioisostere_campaign,nitro_bioisostere_campaign/mol2mol_similarity/reinforcement_learning,scored,pred_pic50,5.044357974257189,5.069101845191878,3.898997760144402,5.836768452153989,4316
outputs/generated/pepinvent/curriculum_learning/pepinvent_cl_generated_scored.xlsx,pepinvent,pepinvent/curriculum_learning,scored,pred_ic50_um,15.153107729906342,12.11817837495502,4.984477107800574,34.11279058149636,8
outputs/generated/pepinvent/curriculum_learning/pepinvent_cl_generated_scored.xlsx,pepinvent,pepinvent/curriculum_learning,scored,pred_pic50,4.91042086569279,4.917945158491607,4.467082751874544,5.302380394244547,8
outputs/generated/pepinvent/plain/pepinvent_plain_generated_scored.xlsx,pepinvent,pepinvent/plain,scored,pred_ic50_um,15.153107729906342,12.11817837495502,4.984477107800574,34.11279058149636,8
outputs/generated/pepinvent/plain/pepinvent_plain_generated_scored.xlsx,pepinvent,pepinvent/plain,scored,pred_pic50,4.91042086569279,4.917945158491607,4.467082751874544,5.302380394244547,8
outputs/generated/pepinvent/reinforcement_learning/pepinvent_rl_generated_scored.xlsx,pepinvent,pepinvent/reinforcement_learning,scored,pred_ic50_um,15.153107729906342,12.11817837495502,4.984477107800574,34.11279058149636,8
outputs/generated/pepinvent/reinforcement_learning/pepinvent_rl_generated_scored.xlsx,pepinvent,pepinvent/reinforcement_learning,scored,pred_pic50,4.91042086569279,4.917945158491607,4.467082751874544,5.302380394244547,8
outputs/generated/qsar/Generated_scaffold_generation_with_predictions.xlsx,qsar,qsar,other,predicted_ic50_um,17.30438,8.4057,4.9845,42.1688,5
outputs/generated/qsar/Generated_scaffold_generation_with_predictions.xlsx,qsar,qsar,other,predicted_pic50,4.914499999999999,5.0754,4.375,5.3024,5
outputs/generated/qsar/Generated_scaffold_hopping_with_predictions.xlsx,qsar,qsar,other,predicted_ic50_um,31.904395050318342,25.4562,0.8163,218.1451,4869
outputs/generated/qsar/Generated_scaffold_hopping_with_predictions.xlsx,qsar,qsar,other,predicted_pic50,4.60571538303553,4.5942,3.6613,6.0881,4869
outputs/generated/qsar/Generated_similarity_with_predictions.xlsx,qsar,qsar,other,predicted_ic50_um,27.456447630619685,21.0089,1.5518,208.6236,823
outputs/generated/qsar/Generated_similarity_with_predictions.xlsx,qsar,qsar,other,predicted_pic50,4.67749319562576,4.6776,3.6806,5.8092,823
outputs/generated/reinforcement_learning/rl_generated_optimal.xlsx,reinforcement_learning,reinforcement_learning,optimal,pred_ic50_um,3.7181065257048407,4.553263768193114,1.942095915197295,4.658959893724114,3
outputs/generated/reinforcement_learning/rl_generated_optimal.xlsx,reinforcement_learning,reinforcement_learning,optimal,pred_pic50,5.461705847942944,5.341677190510456,5.331711028124279,5.711729325194095,3
outputs/generated/reinforcement_learning/rl_generated_scored.xlsx,reinforcement_learning,reinforcement_learning,scored,pred_ic50_um,32.72987497664615,25.733898754841444,1.942095915197295,208.6235768865289,1956
outputs/generated/reinforcement_learning/rl_generated_scored.xlsx,reinforcement_learning,reinforcement_learning,scored,pred_pic50,4.592201647364247,4.589494466934938,3.680636612816882,5.711729325194095,1956
outputs/generated/reinvent/curriculum_learning/reinvent_cl_generated_optimal.xlsx,reinvent,reinvent/curriculum_learning,optimal,pred_ic50_um,3.446488759124217,3.446488759124217,3.446488759124217,3.446488759124217,1
outputs/generated/reinvent/curriculum_learning/reinvent_cl_generated_optimal.xlsx,reinvent,reinvent/curriculum_learning,optimal,pred_pic50,5.462623133638179,5.462623133638179,5.462623133638179,5.462623133638179,1
outputs/generated/reinvent/curriculum_learning/reinvent_cl_generated_scored.xlsx,reinvent,reinvent/curriculum_learning,scored,pred_ic50_um,34.10029656807893,27.46597532583793,1.860305789481949,209.1279105182546,1974
outputs/generated/reinvent/curriculum_learning/reinvent_cl_generated_scored.xlsx,reinvent,reinvent/curriculum_learning,scored,pred_pic50,4.571686120272724,4.561204997152846,3.679588001734408,5.730415662357753,1974
outputs/generated/reinvent/plain/reinvent_plain_generated_scored.xlsx,reinvent,reinvent/plain,scored,pred_ic50_um,33.90194800819307,27.559665833631087,0.7812843312251087,197.1022490725404,1960
outputs/generated/reinvent/plain/reinvent_plain_generated_scored.xlsx,reinvent,reinvent/plain,scored,pred_pic50,4.570586864849586,4.559727323235872,3.70530842009285,6.107190885444307,1960
outputs/generated/reinvent/reinforcement_learning/reinvent_rl_generated_scored.xlsx,reinvent,reinvent/reinforcement_learning,scored,pred_ic50_um,36.94998080958491,29.838232177131335,0.7812843312251087,180.7637997285054,1962
outputs/generated/reinvent/reinforcement_learning/reinvent_rl_generated_scored.xlsx,reinvent,reinvent/reinforcement_learning,scored,pred_pic50,4.535455558015166,4.525226913050488,3.742888538198445,6.107190885444307,1962
outputs/generated/reinvent_pubchem/curriculum_learning/reinvent_pubchem_cl_generated_optimal.xlsx,reinvent_pubchem,reinvent_pubchem/curriculum_learning,optimal,pred_ic50_um,1.782133192895679,1.074370599932744,0.7802565766176098,4.028597650189412,11
outputs/generated/reinvent_pubchem/curriculum_learning/reinvent_pubchem_cl_generated_optimal.xlsx,reinvent_pubchem,reinvent_pubchem/curriculum_learning,optimal,pred_pic50,5.836643212189132,5.968845884611192,5.394846104919416,6.107762562070896,11
outputs/generated/reinvent_pubchem/curriculum_learning/reinvent_pubchem_cl_generated_scored.xlsx,reinvent_pubchem,reinvent_pubchem/curriculum_learning,scored,pred_ic50_um,10.380266726952453,7.378376055846107,0.7802565766176098,139.3407593965915,544
outputs/generated/reinvent_pubchem/curriculum_learning/reinvent_pubchem_cl_generated_scored.xlsx,reinvent_pubchem,reinvent_pubchem/curriculum_learning,scored,pred_pic50,5.153180420655235,5.132039213731495,3.855921826922947,6.107762562070896,544
outputs/generated/reinvent_pubchem/plain/reinvent_pubchem_plain_generated_optimal.xlsx,reinvent_pubchem,reinvent_pubchem/plain,optimal,pred_ic50_um,2.4469928722258527,2.516181351924404,0.7802565766176098,4.960077507979944,625
outputs/generated/reinvent_pubchem/plain/reinvent_pubchem_plain_generated_optimal.xlsx,reinvent_pubchem,reinvent_pubchem/plain,optimal,pred_pic50,5.671739519332573,5.599258060642629,5.304511537012829,6.107762562070896,625
outputs/generated/reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.xlsx,reinvent_pubchem,reinvent_pubchem/plain,scored,pred_ic50_um,11.081786145611321,7.534290650745576,0.567864063079049,160.2453401977486,21467
outputs/generated/reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.xlsx,reinvent_pubchem,reinvent_pubchem/plain,scored,pred_pic50,5.135524352323923,5.122957630007429,3.795214590550664,6.24575561450073,21467
outputs/generated/reinvent_pubchem/reinforcement_learning/reinvent_pubchem_rl_generated_scored.xlsx,reinvent_pubchem,reinvent_pubchem/reinforcement_learning,scored,pred_ic50_um,11.290132577769697,7.378376085152375,1.173054992682967,34.11279060791298,13
outputs/generated/reinvent_pubchem/reinforcement_learning/reinvent_pubchem_rl_generated_scored.xlsx,reinvent_pubchem,reinvent_pubchem/reinforcement_learning,scored,pred_pic50,5.136533529639255,5.132039212006515,4.467082751538231,5.930681627731929,13
